2026-04-21 20:57:14 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-04-23 17:50:59 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-04-23 17:50:59 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-04-23 17:50:59 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config.json "HTTP/1.1 200 OK"
2026-04-23 17:50:59 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-04-23 17:50:59 | INFO | services.rag.vector_store | Loading FAISS vector store...
2026-04-23 17:50:59 | INFO | chatbot.services.chat_service | [109f0220] USER: user1
2026-04-23 17:50:59 | INFO | chatbot.services.chat_service | [109f0220] QUERY: find a person with a backpack
2026-04-23 17:50:59 | INFO | chatbot.services.chat_service | [109f0220] ALLOWED SOURCES: ['source_1', 'source_2']
2026-04-23 17:50:59 | INFO | services.retriever.db_service | Searching product for query: find a person with a backpack
2026-04-23 17:50:59 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-04-23 17:50:59 | INFO | services.retriever.db_service | Allowed sources: ['source_1', 'source_2']
2026-04-23 17:50:59 | INFO | chatbot.services.chat_service | [109f0220] VIDEO QUERY DETECTED
2026-04-23 17:50:59 | INFO | services.video.video_service | Video search query: find a person with a backpack
2026-04-23 17:50:59 | INFO | services.video.video_service | Parsed objects: ['person', 'backpack'], color: None
2026-04-23 17:50:59 | INFO | services.video.video_service | Frames matched: 0
2026-04-23 17:50:59 | INFO | chatbot.services.chat_service | [109f0220] VIDEO RESULTS: 0
2026-04-23 17:51:00 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-04-23 17:51:00 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-04-23 17:51:00 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-04-23 17:51:01 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-04-23 17:51:01 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/tokenizer_config.json "HTTP/1.1 200 OK"
2026-04-23 17:51:01 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-04-23 17:51:01 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config.json "HTTP/1.1 200 OK"
2026-04-23 17:51:01 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-04-23 17:51:01 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config.json "HTTP/1.1 200 OK"
2026-04-23 17:51:02 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-04-23 17:51:02 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/tokenizer_config.json "HTTP/1.1 200 OK"
2026-04-23 17:51:02 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-04-23 17:51:02 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-04-23 17:51:03 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-04-23 17:51:03 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-04-23 17:51:03 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-04-23 17:51:03 | INFO | services.rag.vector_store | Loading FAISS vector store...
2026-04-23 17:51:03 | INFO | chatbot.services.chat_service | [c2fc419a] USER: user1
2026-04-23 17:51:03 | INFO | chatbot.services.chat_service | [c2fc419a] QUERY: explain logistic regression
2026-04-23 17:51:03 | INFO | chatbot.services.chat_service | [c2fc419a] ALLOWED SOURCES: ['source_1', 'source_2']
2026-04-23 17:51:03 | INFO | services.retriever.db_service | Searching product for query: explain logistic regression
2026-04-23 17:51:03 | INFO | services.retriever.db_service | Allowed sources: ['source_1', 'source_2']
2026-04-23 17:51:03 | INFO | chatbot.services.chat_service | [c2fc419a] RAG TRIGGERED
2026-04-23 17:51:03 | INFO | services.retriever.retriever | Retrieving for query: explain logistic regression
2026-04-23 17:51:03 | INFO | services.retriever.retriever | Allowed sources: ['source_1', 'source_2']
2026-04-23 17:51:03 | INFO | services.retriever.retriever | Retrieved 10 filtered documents
2026-04-23 17:51:03 | INFO | services.retriever.retriever | After filter: 10 documents
2026-04-23 17:51:03 | INFO | services.retriever.retriever | Actual sources in results: ['source_2_video_4', 'source_2_video_4', 'source_2_video_4', 'source_2_video_1', 'source_2_video_1', 'source_2_video_4', 'source_2_video_5', 'source_2_video_4', 'source_2_video_4', 'source_2_video_4']
2026-04-23 17:51:03 | INFO | chatbot.services.chat_service | [c2fc419a] DOCS RETRIEVED: 5
2026-04-23 17:51:03 | INFO | chatbot.services.chat_service | [c2fc419a] DOC 0 | Source: source_2 | Preview: If I were in Hawaii I'd be sitting on a beach In the shade of a tree Watching snack quest Hello, I'm
2026-04-23 17:51:03 | INFO | chatbot.services.chat_service | [c2fc419a] DOC 1 | Source: source_2 | Preview: is and how it works In this video. I want to dive deeper into how logistic regression works Specific
2026-04-23 17:51:03 | INFO | chatbot.services.chat_service | [c2fc419a] DOC 2 | Source: source_2 | Preview: models are a generalization of the concepts and abilities of regular linear models Which we've alrea
2026-04-23 17:51:03 | INFO | chatbot.services.chat_service | [c2fc419a] DOC 3 | Source: source_2 | Preview: and logistic regression is how the line is fit to the data With linear regression, we fit the line, 
2026-04-23 17:51:03 | INFO | chatbot.services.chat_service | [c2fc419a] DOC 4 | Source: source_2 | Preview: logistic regression Logistic regression is similar to linear regression except Logistic regression p
2026-04-23 17:51:03 | INFO | chatbot.services.chat_service | [c2fc419a] Sending RAG context to LLM (length=2981)
2026-04-23 17:51:03 | INFO | services.llm.groq_client | Sending request to LLM
2026-04-23 17:51:03 | INFO | services.llm.groq_client | Prompt length: 3168
2026-04-23 17:51:05 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-23 17:51:05 | INFO | services.llm.groq_client | LLM response received
2026-04-23 17:51:05 | INFO | chatbot.services.chat_service | [c2fc419a] RESPONSE GENERATED in 1.93s
2026-04-23 17:51:05 | INFO | chatbot.services.chat_service | [c2fc419a] RESPONSE PREVIEW: Logistic regression is a predictive model that's similar to linear regression, but it's designed to predict binary outcomes (i.e., 0 or 1, true or false, etc.) instead of continuous variables. It's closely related to linear regression and builds on some of the same concepts.

In logistic regression,
